#tail	head	KSP index
P19174	P31749	317
P19174	O15360	318
P19174	P15498	319
P19174	Q05655	320
P12931	P27986	321
P12931	P62993	322
P12931	P00519	323
P12931	P19174	324
P12931	Q14289	325
P12931	P00533	326
P12931	P10721	327
P12931	P35222	328
P12931	P63000	329
P12931	P22681	330
P12931	P61978	331
P12931	P37173	332
P12931	O00459	333
P12931	Q06124	334
P12931	O15111	335
O15111	Q9Y6K9	335
P12931	P16471	336
P12931	P48357	337
P12931	P40189	338
P12931	Q9Y4K3	339
P12931	P0CG48	340
P0CG48	Q9Y6K9	340
P12931	P25963	341
P12931	P07900	342
P07900	P40763	342
P12931	Q92918	343
P12931	Q13114	344
Q13114	Q9Y6K9	344
P12931	P42226	345
P42226	Q04206	345
P12931	P18031	346
P12931	P31749	347
P12931	P48736	348
P12931	O00329	349
P12931	P42338	350
P12931	P42336	351
P12931	Q92569	352
P12931	Q13077	353
Q13077	Q9Y6K9	353
P12931	O15360	354
P12931	Q9Y6Q6	355
P12931	P15941	356
P46108	P27986	357
P46108	P62993	358
P46108	P00519	359
P46108	Q14289	360
P46108	P04626	361
P46108	P84022	362
P46108	P22681	363
P46108	P21333	364
P46108	P45983	365
P45983	P40763	365
P46108	O00459	366
P46108	P46109	367
P46108	Q92918	368
P46108	O15360	369
P46108	P15498	370
P46108	Q13625	371
Q13625	Q04206	371
P46108	Q86Y01	372
Q86Y01	Q09472	372
P06241	P27986	373
P06241	P62993	374
P06241	P00519	375
P06241	O15524	376
P06241	Q14289	377
P06241	P10721	378
P06241	P35222	379
P06241	P16871	380
P06241	P21333	381
P06241	P61978	382
P06241	Q13588	383
P06241	O00459	384
P06241	P16471	385
P06241	P48357	386
P06241	P14784	387
P14784	P40763	387
P06241	P40189	388
P06241	O60674	389
P06241	Q04759	390
Q04759	Q9Y6K9	390
P06241	Q92918	391
P06241	P48736	392
P06241	O00329	393
P06241	P42338	394
P06241	P42336	395
P06241	Q92569	396
P06241	O15360	397
P06241	P15498	398
P06241	P20963	399
P06241	Q05655	400
P20936	O14543	401
P20936	P07948	402
P07948	Q07666	402
P20936	Q15303	403
P20936	O14965	404
O14965	O14920	404
P20936	P00533	405
P20936	P10721	406
P20936	P63244	407
P20936	P04626	408
P20936	P42858	409
P08069	P01116	410
P01116	P27986	410
P08069	P62258	411
P62258	P00519	411
P08069	P29353	412
P29353	P27986	412
P08069	P36507	413
P36507	P27361	413
P08069	Q02750	414
Q02750	P27361	414
P08069	Q92529	415
Q92529	P62993	415
P08069	P41240	416
P41240	P12931	416
P08069	Q8WYR1	417
Q8WYR1	P19174	417
P08069	P35568	418
P35568	P27986	418
P08069	Q9Y4H2	419
Q9Y4H2	P27986	419
P08069	Q6S5L8	420
Q6S5L8	P62993	420
P08069	P98077	421
P98077	P62993	421
P08069	P16885	422
P16885	P62993	422
P08069	Q13322	423
Q13322	P62993	423
O14543	P20936	424
O14543	P00533	425
O14543	P16871	426
O14543	P52333	427
O14543	P23458	428
O14543	Q06124	429
O14543	P17181	430
P17181	P40763	430
O14543	P16471	431
O14543	P48357	432
O14543	Q99062	433
Q99062	P40763	433
O14543	P15260	434
P15260	Q04206	434
O14543	P14784	435
O14543	P40189	436
O14543	P15509	437
O14543	P08887	438
P08887	P40763	438
O14543	O60674	439
O14543	P48551	440
P48551	P42224	440
O14543	Q9HBE5	441
Q9HBE5	P08047	441
O14543	P38484	442
P38484	Q04206	442
O14543	Q9Y4K3	443
O14543	P29597	444
O14543	O14508	445
P04626	P21860	446
P21860	P16333	446
P21860	P27986	447
P21860	P62993	448
P21860	P00519	449
P21860	P19174	450
P21860	P12931	451
P21860	P46108	452
P21860	P20936	453
P21860	P08631	454
P21860	P04626	455
P21860	P35222	456
P21860	P01106	457
P21860	Q16665	458
P21860	P52333	459
P21860	O00459	460
P21860	P40189	461
P21860	O60674	462
P21860	P46109	463
P21860	P42336	464
P21860	Q92569	465
P21860	Q13882	466
Q15303	P62993	467
Q15303	P00519	468
Q15303	P20936	469
Q15303	P04626	470
Q15303	P35222	471
Q15303	P01106	472
Q15303	Q16665	473
Q15303	O00459	474
Q15303	Q06124	475
Q15303	P16471	476
Q15303	O60674	477
Q15303	P46109	478
O15524	P62993	479
O15524	P06241	480
O15524	P00533	481
O15524	P10721	482
O15524	P04626	483
O15524	P16871	484
O15524	P10914	485
P10914	P40763	485
O15524	Q8N668	486
Q8N668	Q04206	486
O15524	Q13617	487
Q13617	Q04206	487
O15524	P52333	488
O15524	P23458	489
O15524	P17181	490
O15524	P16471	491
O15524	P48357	492
O15524	Q99062	493
O15524	P15260	494
O15524	P14784	495
O15524	P40189	496
O15524	P15509	497
O15524	P08887	498
O15524	O60674	499
O15524	P48551	500
O15524	Q9HBE5	501
O15524	P38484	502
O15524	Q13748	503
Q13748	Q9Y6K9	503
O15524	P29597	504
O15524	P15498	505
P01106	Q96EY1	506
Q96EY1	Q9Y6K9	506
Q96EY1	Q04206	507
Q96EY1	O14920	508
P35222	Q15910	509
Q15910	P03372	509
Q07666	P40763	510
P00533	P10275	511
P00533	P16333	512
P00533	P27986	513
P00533	P62993	514
P00533	P00519	515
P00533	P19174	516
P00533	P12931	517
P00533	P46108	518
P00533	P20936	519
P00533	O14543	520
P00533	P07948	521
P00533	O15524	522
P00533	Q14289	523
P00533	P04626	524
P00533	P42858	525
P00533	O15530	526
P00533	P27361	527
P00533	Q13153	528
P00533	P35222	529
P00533	P63104	530
P00533	P22681	531
P00533	Q99558	532
Q99558	Q9Y6K9	532
P00533	O00459	533
P00533	P23458	534
P00533	Q06124	535
P00533	O60674	536
P00533	P46109	537
P00533	P58107	538
P00533	O60603	539
O60603	Q04206	539
P00533	P0CG47	540
P00533	P29350	541
P00533	P28482	542
P00533	Q13546	543
Q13546	Q9Y6K9	543
P00533	P62158	544
P00533	P17706	545
P17706	P42229	545
P00533	P18031	546
P00533	Q9NSE2	547
P00533	O00206	548
O00206	Q04206	548
P00533	P31749	549
P00533	P48736	550
P00533	O00329	551
P00533	P42338	552
P00533	P42336	553
P00533	Q92569	554
P00533	P42574	555
P42574	O14920	555
P00533	Q13882	556
P00533	P15498	557
P00533	P46940	558
P00533	Q05655	559
P10721	P42224	560
P10721	P51692	561
P04626	Q99704	562
Q99704	P27986	562
Q99704	P00519	563
Q99704	P19174	564
Q99704	P12931	565
Q99704	P20936	566
Q99704	P08631	567
Q99704	P10721	568
Q99704	P04626	569
Q99704	O00459	570
Q99704	P46109	571
Q99704	Q04759	572
P63244	P10275	573
P63244	P20936	574
P63244	P19438	575
P63244	P17181	576
P63244	P14784	577
P63244	P48551	578
P63244	P29597	579
P63244	O15350	580
P04626	Q9H6Q3	581
Q9H6Q3	P04626	581
P04626	O75791	582
O75791	P63244	582
P04626	P16144	583
P16144	P27986	583
P04626	P23229	584
P23229	P00533	584
P04626	Q05397	585
Q05397	P27986	585
P04626	Q13387	586
Q13387	P00533	586
P04626	P29353	587
P04626	P36507	588
P04626	Q02750	589
P04626	P52735	590
P52735	P27986	590
P04626	Q99650	591
Q99650	P04626	591
P04626	Q9Y490	592
Q9Y490	P00533	592
P04626	Q92529	593
P04626	O14654	594
O14654	P27986	594
P04626	P26045	595
P26045	P04626	595
P04626	P08575	596
P08575	P06241	596
P04626	P23467	597
P23467	P00533	597
P04626	Q05209	598
Q05209	P62993	598
P04626	Q9Y2R2	599
Q9Y2R2	P62993	599
P04626	Q15262	600
Q15262	P04626	600
P04626	Q12913	601
Q12913	P19174	601
P04626	O43639	602
O43639	Q15303	602
P04626	Q8WYR1	603
P04626	P42680	604
P42680	P27986	604
P04626	Q68CZ2	605
Q68CZ2	P12931	605
P04626	P42684	606
P42684	P16333	606
P04626	P35568	607
P04626	P15309	608
P15309	P04626	608
P04626	O14796	609
O14796	P04626	609
P04626	Q9UKW4	610
Q9UKW4	P27986	610
P04626	O60716	611
O60716	P63000	611
P04626	P51813	612
P51813	P46108	612
P04626	Q6S5L8	613
P04626	Q14451	614
Q14451	P10721	614
P04626	P98077	615
P04626	P16885	616
P04626	Q13239	617
Q13239	P00533	617
P04626	Q08881	618
Q08881	P62993	618
P04626	P42681	619
P42681	P06241	619
P04626	P78314	620
P78314	P19174	620
P04626	Q8WV28	621
Q8WV28	P16333	621
P04626	Q13671	622
Q13671	P00519	622
P04626	Q9UQF2	623
Q9UQF2	P00533	623
P04626	Q8TEW6	624
Q8TEW6	P00533	624
P04626	Q16827	625
Q16827	P04626	625
P04626	O00213	626
O00213	P00533	626
P04626	P09769	627
P09769	P27986	627
P04626	O14492	628
O14492	P62993	628
P04626	O95704	629
O95704	P00533	629
P04626	P23470	630
P23470	P04626	630
P04626	P23471	631
P23471	P04626	631
P04626	Q9NP31	632
Q9NP31	P00533	632
P04626	Q63HR2	633
Q63HR2	P04626	633
P04626	Q7Z6G8	634
Q7Z6G8	Q15303	634
P04626	Q8WYP3	635
Q8WYP3	P00533	635
P04626	Q9H299	636
Q9H299	P04626	636
P04626	Q9BRG2	637
Q9BRG2	P04626	637
P04626	P51451	638
P51451	P00533	638
P04626	P42679	639
P42679	Q14289	639
P04626	Q9UQQ2	640
Q9UQQ2	P00533	640
P04626	P16591	641
P16591	P04626	641
P04626	O75553	642
O75553	P04626	642
P04626	Q92625	643
Q92625	Q15303	643
P04626	O00750	644
O00750	P16333	644
P04626	O95980	645
O95980	P04626	645
P04626	Q6PKX4	646
Q6PKX4	P00533	646
P04626	Q7KZ85	647
Q7KZ85	P04626	647
P04626	P15882	648
P15882	P04626	648
P04626	Q6ZV89	649
Q6ZV89	P04626	649
P04626	Q7Z7G1	650
Q7Z7G1	P00533	650
P01116	P19174	651
P01116	P27361	652
P01116	Q13233	653
P01116	O15264	654
O15264	Q04206	654
P01116	Q99759	655
Q99759	Q9Y6K9	655
P01116	O00459	656
P01116	P28482	657
P01116	Q15759	658
Q15759	Q04206	658
P01116	Q16539	659
Q16539	Q04206	659
P01116	P04049	660
P04049	Q04206	660
P01116	P53778	661
P53778	Q04206	661
P01116	P48736	662
P01116	O00329	663
P01116	P42338	664
P01116	P42336	665
P01116	Q92569	666
P01116	P01100	667
P01100	P40763	667
P01116	P05412	668
P63104	Q01105	669
Q01105	Q9Y6K9	669
P04637	O14920	670
P04637	P42224	671
Q13315	Q09472	672
P40763	Q92993	673
Q92993	P40763	673
P27361	P10275	674
P27361	P07948	675
P27361	P04637	676
P27361	P62136	677
P62136	P40763	677
P27361	P01106	678
P27361	Q07021	679
Q07021	O14920	679
P27361	Q15796	680
Q15796	Q13950	680
P27361	P84022	681
P27361	Q13485	682
Q13485	Q13950	682
P27361	P18848	683
P18848	Q09472	683
P27361	Q13501	684
Q13501	Q9Y6K9	684
P27361	P16220	685
P16220	Q09472	685
P27361	Q14790	686
P27361	P10828	687
P10828	Q15788	687
P27361	P19793	688
P27361	Q15797	689
Q15797	Q09472	689
P27361	Q06124	690
P27361	P49815	691
P49815	P03372	691
P27361	Q70SY1	692
Q70SY1	Q09472	692
P27361	P28482	693
P27361	P19838	694
P19838	Q15788	694
P27361	P15336	695
P15336	Q04206	695
P27361	P01375	696
P01375	O14920	696
P27361	P01100	697
P27361	P05412	698
P27361	O43889	699
O43889	Q09472	699
P27361	Q8TEY5	700
Q8TEY5	Q09472	700
P27361	Q68CJ9	701
Q68CJ9	Q09472	701
P27361	Q02930	702
Q02930	Q09472	702
P27361	P15036	703
P15036	P51692	703
P27361	O75030	704
O75030	Q09472	704
P27361	O75582	705
O75582	Q04206	705
P27361	P14921	706
P14921	P51692	706
P27361	Q96BA8	707
Q96BA8	Q09472	707
P40763	P10275	708
P40763	P27986	709
P40763	Q14289	710
P40763	P00533	711
P40763	P63244	712
P40763	P04626	713
P40763	P62136	714
P40763	Q13547	715
Q13547	P40763	715
P40763	P18146	716
P18146	Q09472	716
P40763	P63000	717
P40763	Q9P0J0	718
Q9P0J0	P40763	718
P40763	P17676	719
P17676	P40763	719
P40763	P16871	720
P40763	Q9Y478	721
P40763	Q9UER7	722
Q9UER7	P40763	722
P40763	O43318	723
O43318	P40763	723
P40763	P20823	724
P20823	P40763	724
P40763	P10914	725
P40763	O00459	726
P40763	Q06124	727
P40763	P42345	728
P40763	P17181	729
P40763	P48357	730
P40763	Q99062	731
P40763	P14784	732
P40763	P40189	733
P40763	P07949	734
P40763	P07900	735
P40763	Q13263	736
Q13263	P40763	736
P40763	Q14469	737
Q14469	P40763	737
P40763	P78347	738
P78347	P40763	738
P40763	P06454	739
P06454	P40763	739
P40763	P01100	740
P40763	P05412	741
P40763	Q13287	742
Q13287	P40763	742
P40763	P30101	743
P30101	P40763	743
P40763	P52294	744
P52294	P40763	744
P40763	P16473	745
P40763	P27695	746
P27695	P40763	746
P40763	Q9UBE8	747
Q9UBE8	P40763	747
P40763	O14503	748
O14503	P40763	748
P40763	O43741	749
P40763	Q9UGI9	750
P40763	P54646	751
P40763	P54619	752
P40763	Q13131	753
P40763	Q9UGJ0	754
P40763	Q05655	755
P40763	P15529	756
P15529	P40763	756
P40763	Q5TA89	757
Q5TA89	P40763	757
P40763	Q8TAE8	758
Q8TAE8	P40763	758
Q13131	Q16543	759
Q16543	Q9Y6K9	759
Q16543	O14920	760
Q13547	Q04206	761
Q13547	P42224	762
Q13547	P03372	763
Q13547	P08047	764
P35222	P10275	765
P35222	P00519	766
P35222	Q13547	767
P35222	P63104	768
P35222	P01106	769
P35222	Q15796	770
P35222	P84022	771
P35222	Q13485	772
P35222	P45983	773
P35222	Q92793	774
Q92793	Q07666	774
P35222	P24941	775
P24941	Q09472	775
P35222	P37173	776
P35222	O15111	777
P35222	P19838	778
P35222	P31749	779
P35222	P42336	780
P35222	Q9NQB0	781
Q9NQB0	Q09472	781
P35222	P31751	782
P35222	P15884	783
P15884	Q09472	783
P35222	P01100	784
P35222	O15105	785
O15105	Q09472	785
P35222	Q9UBE8	786
P35222	P15941	787
P18146	P08047	788
P63104	P27986	789
P63104	P62993	790
P63104	P00519	791
P63104	P00533	792
P63104	P04637	793
P63104	P35222	794
P63104	P05387	795
P05387	Q9Y6K9	795
P63104	P05388	796
P05388	Q9Y6K9	796
P63104	P07437	797
P07437	Q9Y6K9	797
P63104	P22681	798
P63104	Q16531	799
Q16531	Q9Y6K9	799
P63104	Q92616	800
Q92616	Q9Y6K9	800
P63104	P08238	801
P63104	Q71U36	802
Q71U36	Q9Y6K9	802
P63104	P08670	803
P08670	Q9Y6K9	803
P63104	P21333	804
P63104	P61978	805
P63104	Q99759	806
P63104	O00459	807
P63104	P42345	808
P63104	P49815	809
P63104	P16471	810
P63104	P09651	811
P63104	O00571	812
O00571	Q9Y6K9	812
P63104	O14980	813
O14980	Q9Y6K9	813
P63104	O43707	814
P63104	Q00610	815
Q00610	Q9Y6K9	815
P63104	Q14204	816
Q14204	Q9Y6K9	816
P63104	P42704	817
P42704	Q9Y6K9	817
P63104	P27348	818
P27348	Q04206	818
P63104	P0CG48	819
P63104	P0CG47	820
P63104	P08107	821
P08107	Q9Y6K9	821
P63104	P49327	822
P49327	Q9Y6K9	822
P63104	P07900	823
P63104	P27708	824
P27708	Q9Y6K9	824
P63104	P38646	825
P38646	Q9Y6K9	825
P63104	P11142	826
P63104	P04049	827
P63104	P11021	828
P63104	P62158	829
P63104	P34931	830
P34931	Q9Y6K9	830
P63104	P35579	831
P63104	Q13263	832
P63104	P31749	833
P63104	P17612	834
P17612	Q09472	834
P63104	P55060	835
P55060	Q9Y6K9	835
P63104	Q00839	836
Q00839	Q9Y6K9	836
P63104	P33176	837
P33176	Q9Y6K9	837
P63104	P06576	838
P06576	Q9Y6K9	838
P63104	P04792	839
P63104	O95644	840
O95644	Q04206	840
P63104	P23396	841
P23396	Q9Y6K9	841
P63104	P52294	842
P63104	O95373	843
O95373	Q9Y6K9	843
P63104	P46940	844
P63104	Q13625	845
P63104	P10809	846
P63104	P07814	847
P07814	O14920	847
P63104	P41252	848
P41252	Q9Y6K9	848
P63104	P26640	849
P26640	Q9Y6K9	849
P63104	Q9P2J5	850
Q9P2J5	Q9Y6K9	850
P63104	Q9BSJ8	851
Q9BSJ8	Q9Y6K9	851
P61981	P27986	852
P61981	P00519	853
P61981	Q07021	854
P61981	P07437	855
P61981	Q71U36	856
P61981	P08670	857
P61981	Q99759	858
P61981	P49815	859
P61981	P16471	860
P61981	P0CG48	861
P61981	P08107	862
P61981	P38646	863
P61981	P04049	864
P61981	P55060	865
P61981	P33176	866
P61981	P06576	867
P61981	Q9Y2U5	868
Q9Y2U5	Q04206	868
P61981	P78527	869
P61981	Q9HC77	870
Q9HC77	P42229	870
P19438	Q04206	871
P19438	O14920	872
P38398	P42224	873
P38398	P03372	874
P38398	P18846	875
P43405	P27986	876
P43405	P19174	877
P43405	P06241	878
P43405	P20936	879
P43405	Q15303	880
P43405	P00533	881
P43405	P04626	882
P43405	P27361	883
P43405	P19438	884
P43405	P22681	885
P43405	O00459	886
P43405	P14784	887
P43405	P46109	888
P43405	Q9Y4K3	889
P43405	P0CG47	890
P43405	P20333	891
P20333	P42224	891
P43405	P31749	892
P43405	P48736	893
P43405	O00329	894
P43405	P42338	895
P43405	P42336	896
P43405	Q92569	897
P43405	P15498	898
P43405	P12314	899
P12314	P42224	899
P01106	P33993	900
P33993	Q9Y6K9	900
P01106	P38398	901
P01106	P62913	902
P62913	Q9Y6K9	902
P01106	Q15796	903
P01106	P84022	904
P01106	O75928	905
O75928	P40763	905
P01106	Q92616	906
P01106	P17676	907
P01106	Q9Y6Q9	908
Q9Y6Q9	Q9Y6K9	908
P01106	Q8TAD8	909
Q8TAD8	Q09472	909
P01106	P0CG48	910
P01106	P55060	911
P01106	Q13105	912
Q13105	Q09472	912
P01106	Q8N163	913
Q8N163	O14920	913
P01106	Q92922	914
P01106	Q13287	915
P01106	O95347	916
O95347	Q9Y6K9	916
P01106	O95373	917
P01106	P25490	918
P25490	P08047	918
P01106	P10809	919
P35580	O14920	920
Q15796	Q09472	921
Q15796	P03372	922
Q15796	P08047	923
P84022	Q09472	924
P84022	P03372	925
P84022	P08047	926
P84022	Q12778	927
Q13485	Q09472	928
Q13485	P03372	929
Q13485	P08047	930
Q13485	Q12778	931
O75928	P42229	932
O75928	P42224	933
O75928	P51692	934
P07437	O14920	935
P42224	P55899	936
