#tail	head	KSP index
P06241	O00329	87
P06241	P42338	88
P06241	P42336	89
P06241	Q92569	90
P06241	P20963	91
P20963	P42229	91
P06241	Q05655	92
Q05655	P40763	92
P52333	O14543	93
O14543	P40763	93
O14543	P42229	94
O14543	P51692	95
O60674	Q15303	96
Q15303	P42229	96
Q15303	P51692	97
O15524	P42229	98
O15524	P51692	99
Q14289	P06241	100
Q14289	P00533	101
Q14289	P16871	102
Q14289	P52333	103
Q14289	P23458	104
Q14289	Q06124	105
P00533	P42229	106
P00533	P51692	107
P10721	P27986	108
P10721	P12931	109
P10721	P46108	110
P10721	P06241	111
P10721	O15524	112
P10721	P16871	113
P10721	P52333	114
P10721	O00459	115
P10721	Q06124	116
P10721	O60674	117
P10721	P46109	118
P46109	P42229	118
P10721	P42224	119
P42224	P40763	119
P10721	P42336	120
P10721	Q8WXH5	121
Q8WXH5	P40763	121
P10721	O75159	122
O75159	P40763	122
P10721	O14544	123
O14544	P40763	123
P40763	P63244	124
P63244	P40763	124
P40763	P04626	125
P04626	P40763	125
P40763	Q92993	126
Q92993	P40763	126
P40763	P27986	127
P40763	Q14289	128
P40763	Q07666	129
P40763	P00533	130
P40763	P62136	131
P62136	P40763	131
P40763	Q13547	132
Q13547	P40763	132
P40763	P63000	133
P40763	Q9P0J0	134
Q9P0J0	P40763	134
P40763	P17676	135
P17676	P40763	135
P40763	P16871	136
P40763	Q9UER7	137
Q9UER7	P40763	137
P40763	O43318	138
O43318	P40763	138
P40763	Q13950	139
Q13950	P40763	139
P40763	P20823	140
P20823	P40763	140
P40763	Q15788	141
Q15788	P40763	141
P40763	Q04206	142
P40763	P10914	143
P10914	P40763	143
P40763	O00459	144
P40763	Q06124	145
P40763	P42345	146
P40763	P17181	147
P17181	P40763	147
P40763	P48357	148
P40763	Q99062	149
Q99062	P40763	149
P40763	P14784	150
P40763	P40189	151
P40763	P42224	152
P40763	P07949	153
P07949	P40763	153
P40763	P07900	154
P07900	P40763	154
P40763	P03372	155
P40763	Q13263	156
Q13263	P40763	156
P40763	P08047	157
P40763	Q14469	158
Q14469	P40763	158
P40763	P78347	159
P78347	P40763	159
P40763	P06454	160
P06454	P40763	160
P40763	P01100	161
P01100	P40763	161
P40763	P05412	162
P05412	P40763	162
P40763	Q13287	163
Q13287	P40763	163
P40763	P30101	164
P30101	P40763	164
P40763	P52294	165
P52294	P40763	165
P40763	P16473	166
P40763	P27695	167
P27695	P40763	167
P40763	Q9UBE8	168
Q9UBE8	P40763	168
P40763	O14503	169
O14503	P40763	169
P40763	Q05655	170
P40763	P15529	171
P15529	P40763	171
P40763	Q5TA89	172
Q5TA89	P40763	172
P40763	Q8TAE8	173
Q8TAE8	P40763	173
P42229	P14859	174
P14859	P42229	174
P14859	P51692	175
P51692	P04150	176
P04150	P51692	176
Q04206	P22301	177
P22301	P40763	177
P16871	Q9HC73	178
Q9HC73	P16871	178
P16871	P31785	179
P42229	P10828	180
P10828	P42229	180
P42229	P10276	181
P10276	P42229	181
Q04206	Q92793	182
Q92793	P40763	182
Q92793	P42229	183
Q92793	P51692	184
Q04206	Q09472	185
Q09472	P40763	185
Q09472	P42229	186
Q09472	P51692	187
Q04206	O15524	188
Q04206	Q13547	189
Q04206	P16871	190
Q04206	P10914	191
Q04206	Q9Y6X2	192
Q9Y6X2	P40763	192
Q04206	P67775	193
P67775	P42229	193
Q04206	Q13469	194
Q13469	P42229	194
Q04206	P05231	195
P05231	P40763	195
P52333	P27986	196
P52333	Q14289	197
P52333	Q07666	198
P52333	P10721	199
P52333	P16871	200
P52333	O00459	201
P52333	P23458	202
P52333	Q06124	203
P52333	P14784	204
P52333	P42224	205
P52333	O00329	206
P52333	P42338	207
P52333	P42336	208
P52333	Q92569	209
P52333	P20963	210
P31785	P24394	211
P24394	P52333	211
P24394	P23458	212
P24394	Q06124	213
P24394	O60674	214
P24394	P29597	215
O00459	P27986	216
O00459	P00533	217
O00459	P63000	218
O00459	Q06124	219
O00459	P42345	220
O00459	P48357	221
O00459	P48736	222
O00459	O00329	223
O00459	P42338	224
O00459	P42336	225
O00459	Q92569	226
P23458	P27986	227
P23458	O14543	228
P23458	O15524	229
P23458	Q14289	230
P23458	P16871	231
P23458	O00459	232
P23458	Q06124	233
P23458	P14784	234
P23458	P08887	235
P08887	P40763	235
P23458	O60674	236
P23458	P42224	237
P23458	O00329	238
P23458	P42338	239
P23458	P42336	240
P23458	Q92569	241
P23458	P16473	242
Q06124	P42229	243
Q06124	P51692	244
P42229	P01236	245
P01236	P42229	245
P42229	P27986	246
P42229	P12931	247
P42229	P46108	248
P42229	P16871	249
P42229	Q92793	250
P42229	P19793	251
P42229	O00459	252
P42229	Q06124	253
P42229	P23284	254
P23284	P42229	254
P42229	P16471	255
P42229	P14784	256
P42229	P46109	257
P42229	P42224	258
P42229	P03372	259
P42229	P10242	260
P10242	P42229	260
P42229	P18031	261
P18031	P40763	261
P42229	P67775	262
P42229	Q13469	263
P42229	Q13287	264
P42229	P60484	265
P60484	P42229	265
P42229	P20963	266
P42229	Q99490	267
Q99490	P42229	267
P42229	Q9UGK3	268
Q9UGK3	P42229	268
P42229	Q9HC77	269
Q9HC77	P42229	269
P31785	Q01113	270
Q01113	Q92993	270
Q01113	P52333	271
Q01113	P23458	272
Q01113	O60674	273
Q01113	P29597	274
Q9HC73	O60674	275
P31785	Q8WYR1	276
Q8WYR1	P00533	276
P31785	Q15464	277
Q15464	P00519	277
P14784	P27986	278
P14784	P06241	279
P14784	P63244	280
P14784	P52333	281
P14784	O00459	282
P14784	P23458	283
P14784	O60674	284
P14784	P29597	285
P14784	P42224	286
P14784	Q9NSE2	287
Q9NSE2	P40763	287
P14784	P48736	288
P14784	O00329	289
P14784	P42338	290
P14784	P42336	291
P14784	Q92569	292
P01589	P27986	293
P01589	P52333	294
P01589	O00459	295
P01589	P23458	296
P01589	P14784	297
P01589	O60674	298
P01589	P29597	299
P01589	P48736	300
P01589	O00329	301
P01589	P42338	302
P01589	P42336	303
P01589	Q92569	304
O60674	P27986	305
O60674	P06241	306
O60674	P10721	307
O60674	P04626	308
O60674	O00459	309
O60674	P23458	310
O60674	Q06124	311
O60674	P42224	312
O60674	P03372	313
O60674	Q14469	314
O60674	P48736	315
O60674	O00329	316
O60674	P42338	317
O60674	P42336	318
O60674	Q92569	319
O60674	P67775	320
O60674	P16473	321
O60674	Q5TA89	322
P46109	P51692	323
P29597	P63244	324
P29597	Q06124	325
P29597	P17181	326
P29597	P42224	327
P29597	P18031	328
P29597	Q92569	329
P42224	P42229	330
P42224	P51692	331
P03372	P42229	332
P51692	P46108	333
P51692	P14859	334
P51692	P16871	335
P51692	Q92793	336
P51692	P14784	337
P51692	P46109	338
P51692	P42224	339
P51692	P18031	340
P51692	Q13882	341
Q13882	P51692	341
P51692	P67775	342
P51692	Q13469	343
P51692	Q13287	344
P51692	P15036	345
P15036	P51692	345
P51692	P14921	346
P14921	P51692	346
P51692	P20963	347
P51692	Q9UGK3	348
P18031	P42229	349
P18031	P51692	350
Q9NSE2	P42229	351
Q9NSE2	P51692	352
Q9Y6X2	P42229	353
Q9Y6X2	P51692	354
P48736	P27986	355
P48736	Q14289	356
P48736	P00533	357
P48736	P63000	358
P48736	O00459	359
P48736	P42345	360
P48736	O00329	361
P48736	P42338	362
P48736	P42336	363
P48736	Q92569	364
O00329	P27986	365
O00329	P00533	366
O00329	P63000	367
O00329	O00459	368
O00329	P42345	369
O00329	P48736	370
O00329	P42338	371
O00329	P42336	372
O00329	Q92569	373
P42338	P27986	374
P42338	P00533	375
P42338	P63000	376
P42338	O00459	377
P42338	P42345	378
P42338	P48736	379
P42338	O00329	380
P42338	P42336	381
P42338	Q92569	382
P42336	P27986	383
P42336	P00533	384
P42336	P63000	385
P42336	O00459	386
P42336	P42345	387
P42336	P48736	388
P42336	O00329	389
P42336	P42338	390
P42336	Q92569	391
Q8WYR1	P63000	392
Q8WYR1	P42345	393
Q92569	P27986	394
Q92569	P00533	395
Q92569	P63000	396
Q92569	O00459	397
Q92569	P42345	398
Q92569	P48736	399
Q92569	O00329	400
Q92569	P42338	401
Q92569	P42336	402
P67775	P51692	403
Q13469	P51692	404
Q13287	P42229	405
Q13287	P51692	406
P20963	P51692	407
Q9UGK3	P51692	408
Q8WXH5	P42229	409
Q8WXH5	P51692	410
O75159	P42229	411
O75159	P51692	412
O14544	P42229	413
O14544	P51692	414
Q15464	P52333	415
Q15464	P23458	416
Q15464	P14784	417
P06241	P12931	418
P06241	P32927	419
P32927	P42229	419
P10721	P32927	420
P27986	Q05655	421
P06241	Q00535	422
Q00535	P40763	422
Q14289	P63000	423
P10721	P48736	424
P10721	O00329	425
P10721	P42338	426
P10721	Q92569	427
P40763	Q5VWK5	428
Q5VWK5	P40763	428
O00459	Q05655	429
P31785	P42226	430
P42226	P12931	430
P42226	P28482	431
P28482	P40763	431
P42226	P17676	432
P42226	Q04206	433
P42226	Q13287	434
P42226	P14921	435
P48736	Q05655	436
O00329	Q05655	437
P42338	Q05655	438
P42336	Q05655	439
Q8WYR1	Q05655	440
Q92569	Q05655	441
P42229	P32927	442
P52333	P48736	443
P23458	P48736	444
Q9HC73	P52333	445
Q9HC73	P23458	446
Q9HC73	P29597	447
P29597	P27986	448
P29597	O00459	449
P29597	P48736	450
P29597	O00329	451
P29597	P42338	452
P29597	P42336	453
P31785	P42229	454
P16871	P27361	455
P27361	P40763	455
P16871	P42224	456
P16871	P28482	457
P16871	P30101	458
P27986	Q05513	459
Q05513	P40763	459
Q04206	O15379	460
O15379	P40763	460
P24394	Q05513	461
O00459	Q05513	462
P23458	Q05513	463
P48736	Q05513	464
O00329	Q05513	465
P42338	Q05513	466
P42336	Q05513	467
Q8WYR1	Q05513	468
Q92569	Q05513	469
Q04206	P05362	470
P05362	P40763	470
P14784	P01589	471
P01589	P10914	472
P31785	Q9HBE5	473
Q9HBE5	P40763	473
P10275	P27986	474
P10275	P00533	475
P10275	P63244	476
P10275	P62136	477
P10275	Q13547	478
P10275	P14859	479
P10275	P04150	480
P10275	O75928	481
O75928	P40763	481
P10275	Q9UER7	482
P10275	Q13950	483
P10275	Q92793	484
P10275	Q15788	485
P10275	P40189	486
P10275	Q8N2W9	487
Q8N2W9	P40763	487
P10275	P07900	488
P10275	P03372	489
P10275	P08047	490
P10275	Q9Y6X2	491
P10275	O75925	492
O75925	P40763	492
P10275	P05412	493
P10275	P14921	494
P10275	P60484	495
P27986	Q9NQ76	496
Q9NQ76	P27986	496
Q9NQ76	P00519	497
Q9NQ76	P12931	498
Q9NQ76	P46108	499
Q9NQ76	P06241	500
O60674	P16333	501
P16333	P00519	501
P16333	P63000	502
P16333	O60674	503
P16333	P08047	504
P16333	O00329	505
P27986	P62993	506
P62993	P27986	506
P27986	P19174	507
P19174	P00519	507
P27986	Q07890	508
Q07890	P27986	508
P27986	P07332	509
P07332	P27986	509
P27986	Q07889	510
Q07889	P27986	510
P27986	Q13480	511
Q13480	P27986	511
P27986	Q99704	512
Q99704	P27986	512
P27986	P06127	513
P06127	P27986	513
P27986	P01112	514
P01112	P27986	514
P27986	P01111	515
P01111	P27361	515
P27986	O15530	516
O15530	P00533	516
P27986	Q9H9Y6	517
Q9H9Y6	P27986	517
P27986	O14939	518
O14939	P00533	518
P27986	P36897	519
P36897	P27986	519
P27986	P63104	520
P63104	P27986	520
P27986	P61981	521
P61981	P27986	521
P27986	P60763	522
P60763	P10275	522
P27986	P60953	523
P60953	P27361	523
P27986	P15153	524
P15153	P45983	524
P45983	P40763	524
P27986	P84095	525
P84095	P27361	525
P27986	P38398	526
P38398	P10275	526
P27986	Q9UQC2	527
Q9UQC2	P27986	527
P27986	P26373	528
P26373	P27986	528
P27986	P50570	529
P50570	P00519	529
P27986	Q9UBS5	530
Q9UBS5	P27986	530
P27986	O43561	531
O43561	P27986	531
P27986	P49841	532
P49841	P10275	532
P27986	P16144	533
P16144	P27986	533
P27986	Q05397	534
Q05397	P27986	534
P27986	P41743	535
P41743	P00533	535
P27986	P21333	536
P21333	P10275	536
P27986	Q14315	537
Q14315	P27986	537
P27986	O75369	538
O75369	P27986	538
P27986	Q9ULH1	539
Q9ULH1	P27986	539
P27986	P61978	540
P61978	P27986	540
P27986	Q14790	541
Q14790	P10275	541
P27986	P37173	542
P37173	P27986	542
P27986	P46531	543
P46531	P27986	543
P27986	Q92835	544
Q92835	P27986	544
P27986	P29353	545
P29353	P27986	545
P27986	Q96B97	546
Q96B97	P27986	546
P27986	Q9Y243	547
Q9Y243	P62136	547
P27986	P52735	548
P52735	P27986	548
P27986	P10912	549
P10912	P27986	549
P27986	P15509	550
P15509	P27986	550
P27986	P34903	551
P34903	P27986	551
P27986	Q13087	552
Q13087	P27986	552
P27986	Q9Y4K3	553
Q9Y4K3	P27986	553
P27986	P0CG47	554
P0CG47	P27986	554
P27986	P25963	555
P25963	P27986	555
P27986	P29350	556
P29350	P27986	556
P27986	Q92918	557
Q92918	P27986	557
P27986	Q05193	558
Q05193	P27986	558
P27986	Q9H1H9	559
Q9H1H9	P27986	559
P27986	Q9UJM3	560
Q9UJM3	P27986	560
P27986	P31749	561
P31749	P10275	561
P27986	Q13285	562
Q13285	P27986	562
P27986	O15056	563
O15056	P27986	563
P27986	Q8TCU6	564
Q8TCU6	P42345	564
P27986	Q13111	565
Q13111	P27986	565
P27986	P14778	566
P14778	P27986	566
P27986	P42680	567
P42680	P27986	567
P27986	Q96EV8	568
Q96EV8	P27986	568
P27986	P36542	569
P36542	P27986	569
P27986	P31751	570
P31751	P62136	570
P27986	P41970	571
P41970	P27986	571
P27986	P27816	572
P27816	P27986	572
P27986	P58753	573
P58753	P27986	573
P27986	P10114	574
P10114	P27986	574
P27986	O15360	575
O15360	P27986	575
P27986	Q9H5I1	576
Q9H5I1	P27986	576
P27986	P05026	577
P05026	P00533	577
P27986	P23443	578
P23443	P27986	578
P27986	P30260	579
P30260	P27986	579
P27986	Q14008	580
Q14008	P27986	580
P27986	Q8WX92	581
Q8WX92	P27986	581
P27986	Q13393	582
Q13393	P00533	582
P27986	O60885	583
O60885	P27986	583
P27986	P49916	584
P49916	P27986	584
P27986	Q9Y2H0	585
Q9Y2H0	P27986	585
P27986	Q8IZD9	586
Q8IZD9	P27986	586
P27986	P42684	587
P42684	P27986	587
P27986	O43281	588
O43281	P27986	588
P27986	O14490	589
O14490	P27986	589
P27986	Q9UPX8	590
Q9UPX8	P27986	590
P27986	Q9NRJ4	591
Q9NRJ4	P27986	591
P27986	Q9Y2D5	592
Q9Y2D5	P27986	592
P27986	Q9H1R2	593
Q9H1R2	P27986	593
P27986	Q9BYB0	594
Q9BYB0	P27986	594
P27986	Q92988	595
Q92988	P27986	595
P27986	O43918	596
O43918	P27986	596
P27986	Q9P1A6	597
Q9P1A6	P27986	597
P27986	O43150	598
O43150	P27986	598
P27986	O75167	599
O75167	P27986	599
P27986	O43909	600
O43909	P27986	600
P27986	Q13023	601
Q13023	P27986	601
P27986	Q15036	602
Q15036	P27986	602
P27986	P10398	603
P10398	P27986	603
P27986	P15498	604
P15498	P27986	604
P27986	P55211	605
P55211	P27361	605
P27986	P30086	606
P30086	P27986	606
P27986	P05023	607
P05023	P00533	607
P27986	Q9UKW4	608
Q9UKW4	P27986	608
P27986	P62316	609
P62316	P27986	609
P27986	Q15746	610
Q15746	P27986	610
P27986	P13521	611
P13521	P27986	611
P27986	Q9Y2W2	612
Q9Y2W2	P27986	612
P27986	Q06187	613
Q06187	P10721	613
P27986	O15085	614
O15085	P27986	614
P27986	P16885	615
P16885	Q05655	615
P27986	Q6PIZ9	616
Q6PIZ9	P27986	616
P27986	Q96Q35	617
Q96Q35	P27986	617
P27986	Q8NFW9	618
Q8NFW9	P27986	618
P27986	P62736	619
P62736	P27986	619
P27986	P14672	620
P14672	Q9UER7	620
P27986	Q6ZUJ8	621
Q6ZUJ8	P27986	621
P27986	P14868	622
P14868	P27986	622
P27986	P30530	623
P30530	P27986	623
P27986	P30874	624
P30874	P27986	624
P27986	P16410	625
P16410	P27986	625
P27986	Q9Y6Q6	626
Q9Y6Q6	P27986	626
P27986	O75534	627
O75534	P27986	627
P27986	P20810	628
P20810	P27986	628
P27986	Q96T58	629
Q96T58	P27986	629
P27986	O75593	630
O75593	P27986	630
P27986	Q9NZM4	631
Q9NZM4	P27986	631
P27986	O95886	632
O95886	P27986	632
P27986	Q9UHI7	633
Q9UHI7	P27986	633
P27986	P11678	634
P11678	P27986	634
P27986	O43493	635
O43493	P27986	635
P27986	P47928	636
P47928	P27986	636
P27986	P00403	637
P00403	P27986	637
P27986	P43626	638
P43626	P27986	638
P27986	Q14118	639
Q14118	P27986	639
P27986	P29074	640
P29074	P27986	640
P27986	Q8IWV1	641
Q8IWV1	P27986	641
P27986	Q13905	642
Q13905	P27986	642
P27986	P01133	643
P01133	P27986	643
P27986	Q15661	644
Q15661	P27986	644
P27986	P20231	645
P20231	P27986	645
P27986	P12318	646
P12318	P27986	646
P27986	Q9Y5X2	647
Q9Y5X2	P27986	647
P27986	Q9BWW9	648
Q9BWW9	P27986	648
P27986	O60721	649
O60721	P27986	649
P27986	P98082	650
P98082	P27986	650
P27986	Q9ULD4	651
Q9ULD4	P27986	651
P27986	Q96RL7	652
Q96RL7	P27986	652
P27986	Q9Y534	653
Q9Y534	P27986	653
P27986	O00750	654
O00750	P27986	654
P27986	O75145	655
O75145	P27986	655
P27986	Q9ULW0	656
Q9ULW0	P27986	656
P27986	Q9H8V3	657
Q9H8V3	P27986	657
P27986	Q9NQZ6	658
Q9NQZ6	P27986	658
P27986	PB_10	659
PB_10	P27986	659
P27986	Q9H400	660
Q9H400	P27986	660
P27986	Q8IY22	661
Q8IY22	P27986	661
P27986	Q9H222	662
Q9H222	P27986	662
P27986	O95455	663
O95455	P27986	663
P62993	P46108	664
P62993	P06241	665
P62993	O15524	666
P62993	Q14289	667
P62993	Q07666	668
P62993	P00533	669
P62993	P27361	670
P62993	O00459	671
P62993	P23458	672
P62993	Q06124	673
P62993	P48357	674
P62993	O60674	675
P62993	P46109	676
P62993	P07949	677
P62993	P28482	678
P62993	P18031	679
P62993	P20963	680
P00519	P27986	681
P00519	P46108	682
P00519	P06241	683
P00519	Q15303	684
P00519	P00533	685
P00519	P04626	686
P00519	Q09472	687
P00519	P46109	688
P00519	P18031	689
P00519	P08047	690
P00519	P05412	691
P19174	P12931	692
P19174	Q07666	693
P19174	P10721	694
P19174	P63000	695
P19174	P52333	696
P19174	O60674	697
P19174	P07949	698
P19174	Q05655	699
P12931	P10275	700
P12931	P27986	701
P12931	P00519	702
P12931	Q14289	703
P12931	Q07666	704
P12931	P00533	705
P12931	P10721	706
P12931	P63000	707
P12931	O00459	708
P12931	Q06124	709
P12931	P16471	710
P12931	P48357	711
P12931	P40189	712
P12931	P42224	713
P12931	P07900	714
P12931	P18031	715
P12931	P08047	716
P12931	P48736	717
P12931	O00329	718
P12931	P42338	719
P12931	P42336	720
P12931	Q92569	721
P46108	P27986	722
P46108	P00519	723
P46108	Q14289	724
P46108	P04626	725
P46108	P45983	726
P46108	O00459	727
P46108	P46109	728
P46108	P08047	729
P06241	Q9NQ76	730
P06241	P62993	731
P06241	Q07890	732
P06241	P10301	733
P10301	P27986	733
P06241	P07332	734
P06241	P43403	735
P43403	P27986	735
P06241	P09619	736
P09619	P27986	736
P06241	Q07889	737
P06241	Q03135	738
Q03135	P10275	738
P06241	P01112	739
P06241	Q9UIW2	740
Q9UIW2	P30101	740
P06241	Q16620	741
Q16620	P06241	741
P06241	P35222	742
P35222	P10275	742
P06241	P42768	743
P42768	P06241	743
P06241	P25445	744
P25445	P06241	744
P06241	P51587	745
P51587	P00519	745
P06241	P43405	746
P43405	P27986	746
P06241	Q9UQC2	747
P06241	Q9UBS5	748
P06241	O60500	749
O60500	P06241	749
P06241	P16144	750
P06241	Q13444	751
Q13444	P00519	751
P06241	P21333	752
P06241	Q14315	753
P06241	P98161	754
P98161	P00519	754
P06241	Q9H204	755
Q9H204	P12931	755
P06241	Q9ULH1	756
P06241	P56945	757
P56945	P46108	757
P06241	Q9HCN6	758
Q9HCN6	P06241	758
P06241	P61978	759
P06241	Q13415	760
Q13415	P00519	760
P06241	Q9UBN7	761
Q9UBN7	P06241	761
P06241	P49450	762
P49450	P00519	762
P06241	Q9NWQ8	763
Q9NWQ8	P06241	763
P06241	Q13291	764
Q13291	Q06124	764
P06241	P07333	765
P07333	P27986	765
P06241	P29353	766
P06241	Q13588	767
Q13588	P06241	767
P06241	P31994	768
P31994	P12931	768
P06241	P00540	769
P00540	P06241	769
P06241	Q8WUM4	770
Q8WUM4	P12931	770
P06241	Q13177	771
Q13177	P12931	771
P06241	P26951	772
P26951	P27986	772
P06241	P26992	773
P26992	P00519	773
P06241	Q13087	774
P06241	P28340	775
P28340	P00519	775
P06241	Q86SG6	776
Q86SG6	P00519	776
P06241	P35968	777
P35968	P06241	777
P06241	Q04759	778
Q04759	P06241	778
P06241	O60880	779
O60880	P06241	779
P06241	P06865	780
P06865	P00519	780
P06241	O60244	781
O60244	P00519	781
P06241	Q92918	782
P06241	Q9Y5K6	783
Q9Y5K6	P00519	783
P06241	P41240	784
P41240	P12931	784
P06241	Q9NYQ7	785
Q9NYQ7	P00519	785
P06241	Q9UQ16	786
Q9UQ16	P00519	786
P06241	Q15427	787
Q15427	P00519	787
P06241	O43516	788
O43516	P06241	788
P06241	Q13432	789
Q13432	P06241	789
P06241	Q13285	790
P06241	O15056	791
P06241	O60840	792
O60840	P06241	792
P06241	Q8WYR1	793
P06241	Q13111	794
P06241	Q9NQC3	795
Q9NQC3	P00519	795
P06241	O43390	796
O43390	P00519	796
P06241	O15360	797
P06241	P07766	798
P07766	P27986	798
P06241	P46013	799
P46013	P00519	799
P06241	Q9H5I1	800
P06241	Q9HCQ7	801
Q9HCQ7	P00519	801
P06241	P30260	802
P06241	O14974	803
O14974	P06241	803
P06241	Q14008	804
P06241	O15117	805
O15117	P00519	805
P06241	Q8WX92	806
P06241	Q9Y2J2	807
Q9Y2J2	P00519	807
P06241	Q9HCM9	808
Q9HCM9	P00519	808
P06241	P18887	809
P18887	P06241	809
P06241	Q9Y2H0	810
P06241	Q8IZD9	811
P06241	P23759	812
P23759	P12931	812
P06241	P42684	813
P06241	P23760	814
P23760	P00519	814
P06241	O14490	815
P06241	P31273	816
P31273	P00519	816
P06241	Q9NRJ4	817
P06241	P43699	818
P43699	P00519	818
P06241	P31995	819
P31995	P12931	819
P06241	Q9UL51	820
Q9UL51	P00519	820
P06241	Q9NZV5	821
Q9NZV5	P00519	821
P06241	Q14185	822
Q14185	P12931	822
P06241	Q9H1R2	823
P06241	Q9BYB0	824
P06241	Q92988	825
P06241	O43918	826
P06241	Q9P1A6	827
P06241	O43150	828
P06241	O43909	829
P06241	O43900	830
O43900	P00519	830
P06241	Q13023	831
P06241	Q15036	832
P06241	Q13796	833
Q13796	P12931	833
P06241	A7KAX9	834
A7KAX9	P06241	834
P06241	P35568	835
P35568	P27986	835
P06241	P15498	836
P06241	P46092	837
P46092	P06241	837
P06241	Q9UJT2	838
Q9UJT2	P00519	838
P06241	P50406	839
P50406	P06241	839
P06241	O15085	840
P06241	O60716	841
O60716	P63000	841
P06241	Q6PIZ9	842
P06241	P42566	843
P42566	P00519	843
P06241	P42681	844
P42681	P06241	844
P06241	O00254	845
O00254	P00519	845
P06241	P11912	846
P11912	P06241	846
P06241	P16410	847
P06241	Q9UJV9	848
Q9UJV9	P00519	848
P06241	P20749	849
P20749	P06241	849
P06241	Q9UK85	850
Q9UK85	P00519	850
P06241	Q02846	851
Q02846	P06241	851
P06241	P20810	852
P06241	P06734	853
P06734	P06241	853
P06241	P50851	854
P50851	P00519	854
P06241	Q14643	855
Q14643	P06241	855
P06241	Q9UIF9	856
Q9UIF9	P00519	856
P06241	P32239	857
P32239	P00519	857
P06241	O95685	858
O95685	P06241	858
P06241	Q9Y3Q4	859
Q9Y3Q4	P00519	859
P06241	P78345	860
P78345	P00519	860
P06241	Q9BWF2	861
Q9BWF2	P06241	861
P06241	Q9BXT4	862
Q9BXT4	P06241	862
P06241	Q9H9L3	863
Q9H9L3	P12931	863
P06241	O95886	864
P06241	Q8TB24	865
Q8TB24	P00519	865
P06241	O43493	866
P06241	O75326	867
O75326	P00519	867
P06241	O60493	868
O60493	P00519	868
P06241	Q14118	869
P06241	P16383	870
P16383	P46108	870
P06241	Q9Y3S1	871
Q9Y3S1	P00519	871
P06241	Q8NFP9	872
Q8NFP9	P00519	872
P06241	P29074	873
P06241	Q9NZQ3	874
Q9NZQ3	P00519	874
P06241	Q92664	875
Q92664	P00519	875
P06241	Q13905	876
P06241	Q9Y4K4	877
Q9Y4K4	P46108	877
P06241	Q9BXM0	878
Q9BXM0	P00519	878
P06241	Q86WV1	879
Q86WV1	P12931	879
P06241	Q9Y5X2	880
P06241	Q12947	881
Q12947	P00519	881
P06241	Q9BWW9	882
P06241	Q13283	883
Q13283	P06241	883
P06241	O94856	884
O94856	P00519	884
P06241	Q9Y5Y3	885
Q9Y5Y3	P00519	885
P06241	P78329	886
P78329	P00519	886
P06241	Q86UR5	887
Q86UR5	P00519	887
P06241	Q9Y697	888
Q9Y697	P00519	888
P06241	Q99259	889
Q99259	P00519	889
P06241	O60721	890
P06241	P13671	891
P13671	P00519	891
