#tail	head	KSP index
P62993	P29353	184
P62993	O00459	185
P62993	P23458	186
P62993	Q06124	187
P62993	O60674	188
P62993	P46109	189
P62993	Q13087	190
P62993	P28340	191
P28340	P00519	191
P62993	Q86SG6	192
Q86SG6	P00519	192
P62993	P28482	193
P28482	O43524	193
P62993	O60244	194
O60244	P00519	194
P62993	Q92918	195
P62993	Q9NYQ7	196
Q9NYQ7	P00519	196
P62993	P18031	197
P62993	Q05193	198
P62993	Q15427	199
Q15427	P00519	199
P62993	O15056	200
P62993	O43390	201
O43390	P00519	201
P62993	Q9H5I1	202
P62993	P30260	203
P62993	Q08209	204
Q08209	P00519	204
P62993	Q14008	205
P62993	Q8WX92	206
P62993	Q9HCM9	207
Q9HCM9	P00519	207
P62993	Q9Y2H0	208
P62993	Q8IZD9	209
P62993	O43281	210
P62993	P23760	211
P23760	P00519	211
P62993	O14490	212
P62993	P31273	213
P31273	P00519	213
P62993	P43699	214
P43699	P00519	214
P62993	Q15027	215
Q15027	P00519	215
P62993	Q9UL51	216
Q9UL51	P00519	216
P62993	Q9NZV5	217
Q9NZV5	P00519	217
P62993	Q9H1R2	218
P62993	Q9BYB0	219
P62993	Q92988	220
P62993	O43918	221
P62993	Q9P1A6	222
P62993	O43900	223
O43900	P00519	223
P62993	Q13023	224
P62993	Q15036	225
P62993	P15498	226
P62993	P78527	227
P78527	Q09472	227
P62993	Q9UJT2	228
Q9UJT2	P00519	228
P62993	O15085	229
P62993	P20963	230
P20963	P42229	230
P62993	P42566	231
P42566	P00519	231
P62993	O00254	232
O00254	P00519	232
P62993	P20810	233
P62993	Q9UIF9	234
Q9UIF9	P00519	234
P62993	O95886	235
P62993	Q8TB24	236
Q8TB24	P00519	236
P62993	O43493	237
P62993	O75326	238
O75326	P00519	238
P62993	O60493	239
O60493	P00519	239
P62993	Q13905	240
P62993	Q13557	241
Q13557	P42224	241
P62993	Q9BWW9	242
P62993	O94856	243
O94856	P00519	243
P62993	Q86UR5	244
Q86UR5	P00519	244
P62993	Q9Y697	245
Q9Y697	P00519	245
P62993	Q99259	246
Q99259	P00519	246
P62993	O60721	247
P62993	P78357	248
P78357	P00519	248
P62993	O76039	249
O76039	P00519	249
P62993	O43708	250
O43708	P00519	250
P62993	Q96GP6	251
Q96GP6	P00519	251
P62993	Q9BQ89	252
Q9BQ89	P00519	252
P62993	O14513	253
O14513	P00519	253
P62993	Q96RL7	254
P00519	Q09472	255
P00519	P42229	256
P00519	P51692	257
P19174	Q9NQ76	258
P19174	P12931	259
P19174	Q07890	260
P19174	P43403	261
P19174	P10721	262
P19174	Q99704	263
P19174	P21333	264
P19174	Q14315	265
P19174	Q9ULH1	266
P19174	P52333	267
P19174	P29353	268
P19174	O60674	269
P19174	Q13087	270
P19174	Q92918	271
P19174	Q05193	272
P19174	P31749	273
P19174	Q9H5I1	274
P19174	Q08209	275
P19174	Q14008	276
P19174	Q8WX92	277
P19174	P49916	278
P19174	O43281	279
P19174	O14490	280
P19174	Q9H1R2	281
P19174	Q9BYB0	282
P19174	Q92988	283
P19174	O43918	284
P19174	Q15036	285
P19174	P15498	286
P19174	O15085	287
P19174	Q05655	288
Q05655	P42224	288
P19174	O00254	289
P19174	P20810	290
P19174	O95886	291
P19174	Q8TB24	292
P19174	O43493	293
P12931	Q9NQ76	294
P12931	P27986	295
P12931	P19174	296
P12931	Q07890	297
P12931	P21860	298
P21860	P00519	298
P12931	P00533	299
P12931	P10721	300
P12931	Q99704	301
P12931	P40763	302
P12931	P35222	303
P12931	P50570	304
P12931	Q13444	305
P12931	Q9ULH1	306
P12931	P29353	307
P12931	O00459	308
P12931	Q06124	309
P12931	O15111	310
O15111	O43524	310
P12931	O14920	311
O14920	O43524	311
P12931	P16471	312
P12931	P40189	313
P40189	P42224	313
P12931	Q13087	314
P12931	P28340	315
P12931	Q92918	316
P12931	P20774	317
P20774	P00519	317
P12931	P18031	318
P12931	Q05193	319
P12931	P08047	320
P08047	P00519	320
P12931	P31749	321
P12931	Q9NQC3	322
Q9NQC3	P00519	322
P12931	P46013	323
P46013	P00519	323
P12931	Q14008	324
P12931	Q9Y2J2	325
Q9Y2J2	P00519	325
P12931	P49916	326
P12931	Q9Y2H0	327
P12931	Q8IZD9	328
P12931	O43281	329
P12931	P23760	330
P12931	O14490	331
P12931	P31273	332
P12931	Q9NRJ4	333
P12931	P43699	334
P12931	Q15027	335
P12931	Q9UL51	336
P12931	Q9NZV5	337
P12931	Q9H1R2	338
P12931	Q9BYB0	339
P12931	Q92988	340
P12931	O43918	341
P12931	Q9P1A6	342
P12931	O43900	343
P12931	Q13023	344
P12931	Q15036	345
P12931	P35326	346
P35326	P00519	346
P12931	O00254	347
P12931	P20810	348
P12931	P78345	349
P78345	P00519	349
P12931	O95886	350
P12931	Q8TB24	351
P12931	O60493	352
P12931	Q13905	353
P12931	Q9BWW9	354
P12931	P78329	355
P78329	P00519	355
P12931	P15586	356
P15586	P00519	356
P12931	Q96NS5	357
Q96NS5	P00519	357
P12931	P15941	358
P15941	P00519	358
P12931	O95157	359
O95157	P00519	359
P46108	Q9NQ76	360
P46108	P27986	361
P46108	Q07890	362
P46108	P21860	363
P46108	P43403	364
P46108	P04626	365
P04626	P00519	365
P46108	P84022	366
P46108	P50570	367
P46108	Q9UBS5	368
P46108	P21333	369
P46108	Q14315	370
P46108	Q9ULH1	371
P46108	O76081	372
O76081	P00519	372
P46108	P45983	373
P45983	O43524	373
P46108	O00459	374
P46108	P26992	375
P26992	P00519	375
P46108	P46109	376
P46108	Q13087	377
P46108	P06865	378
P06865	P00519	378
P46108	Q92918	379
P46108	P20774	380
P46108	P08047	381
P46108	O43390	382
P46108	Q9H5I1	383
P46108	Q9Y2J2	384
P46108	Q9HCM9	385
P46108	P49916	386
P46108	Q9Y2H0	387
P46108	Q8IZD9	388
P46108	O43281	389
P46108	O14490	390
P46108	P43699	391
P46108	Q9H1R2	392
P46108	Q9BYB0	393
P46108	Q92988	394
P46108	O43918	395
P46108	Q9P1A6	396
P46108	O43900	397
P46108	Q13023	398
P46108	Q15036	399
P46108	P15498	400
P46108	O15085	401
P46108	P35326	402
P46108	O00254	403
P46108	Q9C0E4	404
Q9C0E4	P00519	404
P46108	Q9UJV9	405
Q9UJV9	P00519	405
P46108	Q9UK85	406
Q9UK85	P00519	406
P46108	P20810	407
P46108	Q86Y01	408
Q86Y01	Q09472	408
P46108	P78345	409
P46108	O95886	410
P46108	Q8TB24	411
P46108	O43493	412
P46108	O60493	413
P46108	Q13905	414
P46108	Q9BXM0	415
Q9BXM0	P00519	415
P46108	Q9BWW9	416
P46108	O94856	417
P46108	P78357	418
P46108	Q9UN72	419
Q9UN72	P00519	419
P46108	O95157	420
P06241	Q9NQ76	421
P06241	P27986	422
P06241	Q07890	423
P06241	O15524	424
P06241	P43403	425
P06241	P10721	426
P06241	P40763	427
P06241	P35222	428
P06241	P51587	429
P06241	Q9UBS5	430
P06241	P16871	431
P06241	Q13444	432
P06241	P21333	433
P06241	Q14315	434
P06241	P98161	435
P98161	P00519	435
P06241	Q9ULH1	436
P06241	Q13415	437
Q13415	P00519	437
P06241	P49450	438
P49450	P00519	438
P06241	P29353	439
P06241	O00459	440
P06241	P16471	441
P06241	P14784	442
P14784	P42229	442
P06241	P40189	443
P06241	O60674	444
P06241	P26992	445
P06241	Q13087	446
P06241	P28340	447
P06241	Q86SG6	448
P06241	P06865	449
P06241	O60244	450
P06241	Q92918	451
P06241	Q9Y5K6	452
Q9Y5K6	P00519	452
P06241	Q9NYQ7	453
P06241	Q9UQ16	454
Q9UQ16	P00519	454
P06241	P08047	455
P06241	Q15427	456
P06241	O15056	457
P06241	Q9NQC3	458
P06241	O43390	459
P06241	P46013	460
P06241	Q9H5I1	461
P06241	Q9HCQ7	462
Q9HCQ7	P00519	462
P06241	P30260	463
P06241	Q14008	464
P06241	O15117	465
O15117	P00519	465
P06241	Q8WX92	466
P06241	Q9Y2J2	467
P06241	Q9HCM9	468
P06241	Q9Y2H0	469
P06241	Q8IZD9	470
P06241	P23760	471
P06241	O14490	472
P06241	P31273	473
P06241	Q9NRJ4	474
P06241	P43699	475
P06241	Q9UL51	476
P06241	Q9NZV5	477
P06241	Q9H1R2	478
P06241	Q9BYB0	479
P06241	Q92988	480
P06241	O43918	481
P06241	Q9P1A6	482
P06241	O43900	483
P06241	Q13023	484
P06241	Q15036	485
P06241	P15498	486
P06241	Q9UJT2	487
P06241	O15085	488
P06241	P20963	489
P06241	P42566	490
P06241	Q05655	491
P06241	O00254	492
P06241	Q9UJV9	493
P06241	Q9UK85	494
P06241	P20810	495
P06241	P50851	496
P50851	P00519	496
P06241	Q9UIF9	497
P06241	P32239	498
P32239	P00519	498
P06241	Q9Y3Q4	499
Q9Y3Q4	P00519	499
P06241	P78345	500
P06241	O95886	501
P06241	Q8TB24	502
P06241	O43493	503
P06241	O75326	504
P06241	O60493	505
P06241	Q9Y3S1	506
Q9Y3S1	P00519	506
P06241	Q8NFP9	507
Q8NFP9	P00519	507
P06241	P29074	508
P06241	Q9NZQ3	509
Q9NZQ3	P00519	509
P06241	Q92664	510
Q92664	P00519	510
P06241	Q13905	511
P06241	Q9BXM0	512
P06241	Q9Y5X2	513
P06241	Q12947	514
Q12947	P00519	514
P06241	Q9BWW9	515
P06241	O94856	516
P06241	Q9Y5Y3	517
Q9Y5Y3	P00519	517
P06241	P78329	518
P06241	Q86UR5	519
P06241	Q9Y697	520
P06241	Q99259	521
P06241	O60721	522
P06241	P13671	523
P13671	P00519	523
P06241	P78357	524
P06241	O76039	525
P06241	Q9UMY4	526
Q9UMY4	P00519	526
P06241	O43708	527
P06241	Q96GP6	528
P06241	Q9BQ89	529
P06241	P15586	530
P06241	O14513	531
P06241	Q9ULD4	532
P06241	Q14767	533
Q14767	P00519	533
P06241	Q96NS5	534
P06241	P34820	535
P34820	P00519	535
P06241	Q96RL7	536
P06241	Q92874	537
Q92874	P00519	537
P10721	P20936	538
P20936	O14543	538
O14543	P42229	538
P20936	P21860	539
P20936	Q15303	540
Q15303	P00519	540
P20936	P43403	541
P20936	P00533	542
P20936	P10721	543
P20936	Q99704	544
P20936	P63244	545
P20936	P04626	546
P08631	P27986	547
P08631	P21860	548
P08631	P10721	549
P08631	Q99704	550
P08631	P50570	551
P08631	Q13444	552
P08631	Q9ULH1	553
P08631	O00459	554
P08631	P40189	555
P08631	Q9Y5K6	556
P08631	P12314	557
P12314	P42224	557
P08631	P35326	558
O14543	P42224	559
O14543	P51692	560
P10721	P07948	561
P07948	P27986	561
P07948	P19174	562
P07948	P00533	563
P07948	P10721	564
P07948	Q99704	565
P07948	P27361	566
P07948	P50570	567
P07948	Q13444	568
P07948	P29353	569
P07948	O00459	570
P07948	P14784	571
P07948	P40189	572
P07948	P12314	573
Q15303	P42229	574
Q15303	P51692	575
O15524	P06241	576
O15524	P00533	577
O15524	P10721	578
O15524	P04626	579
O15524	P40763	580
O15524	P16871	581
O15524	Q04206	582
O15524	P52333	583
O15524	P23458	584
O15524	P17181	585
P17181	P42224	585
O15524	P16471	586
O15524	P15260	587
P15260	P42224	587
O15524	P14784	588
O15524	P40189	589
O15524	O60674	590
O15524	P26992	591
O15524	P48551	592
P48551	P42224	592
O15524	P38484	593
P38484	P42224	593
O15524	P29597	594
O15524	P15498	595
P10721	P07332	596
P07332	P27986	596
P07332	P00533	597
P07332	P10721	598
P07332	Q99704	599
P07332	O00459	600
P07332	P23458	601
P07332	P40189	602
P16871	Q14289	603
Q14289	P12931	603
Q14289	P46108	604
Q14289	P06241	605
Q14289	P43403	606
Q14289	P00533	607
Q14289	P40763	608
Q14289	P16871	609
Q14289	P52333	610
Q14289	P29353	611
Q14289	P23458	612
Q14289	Q06124	613
Q14289	P15498	614
P00533	P42229	615
P00533	P42224	616
P00533	P51692	617
P10721	Q7Z699	618
Q7Z699	P10721	618
P10721	Q92835	619
Q92835	P27986	619
P10721	Q13588	620
Q13588	P19174	620
P10721	Q96B97	621
Q96B97	P27986	621
P10721	P19235	622
P10721	Q00610	623
Q00610	P10721	623
P10721	P29350	624
P29350	P27986	624
P10721	Q12913	625
Q12913	P19174	625
P10721	P42336	626
P42336	P27986	626
P10721	P42680	627
P42680	P27986	627
P10721	Q13257	628
Q13257	P10721	628
P10721	O75970	629
O75970	P10721	629
P10721	Q13191	630
Q13191	P27986	630
P10721	P07947	631
P07947	P06241	631
P10721	Q06187	632
Q06187	P19174	632
P10721	Q14451	633
Q14451	P21860	633
P10721	Q13322	634
Q13322	P00533	634
P10721	O14492	635
O14492	P10721	635
P10721	Q92729	636
P10721	Q7Z698	637
Q7Z698	P10721	637
P10721	P42679	638
P42679	P10721	638
P10721	Q9UQQ2	639
Q9UQQ2	P21860	639
P10721	Q9ULZ2	640
Q9ULZ2	P10721	640
Q99704	P27986	641
Q99704	P19174	642
Q99704	P12931	643
Q99704	P08631	644
Q99704	P10721	645
Q99704	P04626	646
Q99704	P29353	647
Q99704	O00459	648
Q99704	P46109	649
P63244	P40763	650
P63244	P17181	651
P63244	P14784	652
P63244	P48551	653
P63244	P29597	654
P63244	O15350	655
O15350	P00519	655
P63244	P05107	656
P05107	P00519	656
P04626	P42224	657
P22681	Q8IZP0	658
Q8IZP0	P00519	658
P63104	P04637	659
P04637	P00519	659
P04637	Q09472	660
P04637	P42224	661
P27361	P42224	662
P27361	P19419	663
P27361	O75030	664
P40763	P27986	665
P40763	P00533	666
P40763	P63244	667
P40763	P04626	668
P40763	Q13547	669
Q13547	P42224	669
P40763	P18146	670
P18146	Q09472	670
P40763	P16871	671
P40763	Q9Y478	672
P40763	Q15788	673
Q15788	Q09472	673
P40763	Q04206	674
P40763	O00459	675
P40763	Q06124	676
P40763	P17181	677
P40763	P14784	678
P40763	P40189	679
P40763	P03372	680
P40763	Q13263	681
Q13263	P42224	681
P40763	P08047	682
P40763	P06454	683
P06454	Q09472	683
P40763	P01100	684
P01100	P42224	684
P40763	Q13287	685
Q13287	P42229	685
P40763	P52294	686
P52294	P42224	686
P40763	Q9UBE8	687
Q9UBE8	O43524	687
P40763	O43741	688
O43741	O43524	688
P40763	Q9UGI9	689
Q9UGI9	O43524	689
P40763	P54646	690
P54646	O43524	690
P40763	P54619	691
P54619	O43524	691
P40763	Q13131	692
Q13131	O43524	692
P40763	Q9UGJ0	693
Q9UGJ0	O43524	693
P40763	Q05655	694
P35222	Q13547	695
P35222	P63104	696
P35222	Q15796	697
Q15796	O43524	697
P35222	P84022	698
P35222	Q13485	699
Q13485	O43524	699
P35222	P98161	700
P35222	P45983	701
P35222	Q92793	702
Q92793	P42229	702
P35222	P24941	703
P24941	O43524	703
P35222	O15111	704
P35222	O14920	705
P35222	P31749	706
P35222	Q9NQB0	707
Q9NQB0	Q09472	707
P35222	P31751	708
P35222	P15884	709
P15884	Q09472	709
P35222	P01100	710
P35222	O15105	711
O15105	Q09472	711
P35222	Q9UBE8	712
P35222	Q9UJU2	713
Q9UJU2	O75030	713
P35222	P15941	714
P63104	P27986	715
P63104	Q07890	716
P63104	P00533	717
P63104	P35222	718
P63104	P62258	719
P62258	P00519	719
P63104	P21333	720
P63104	P29353	721
P63104	O00459	722
P63104	P16471	723
P63104	P31947	724
P31947	P00519	724
P63104	P27348	725
P27348	O43524	725
P63104	Q13263	726
P63104	P31749	727
P63104	P17612	728
P17612	Q09472	728
P63104	Q9Y2J2	729
P63104	P52294	730
P63104	Q13671	731
Q13671	P00519	731
P61981	O43524	732
P38398	P42224	733
P43405	P27986	734
P43405	P19174	735
P43405	P06241	736
P43405	P21860	737
P43405	Q15303	738
P43405	P00533	739
P43405	P04626	740
P43405	P27361	741
P43405	P29353	742
P43405	O00459	743
P43405	P14784	744
P43405	P46109	745
P43405	P20333	746
P20333	P42224	746
P43405	P31749	747
P43405	Q15418	748
Q15418	O75030	748
P43405	P15498	749
P43405	P12314	750
P42229	P14859	751
P14859	P42229	751
P14859	P51692	752
P51692	P04150	753
P04150	P51692	753
Q15796	Q09472	754
P84022	Q09472	755
Q13485	Q09472	756
P50570	P12931	757
P50570	P46108	758
P50570	P08631	759
P50570	P16471	760
P50570	O60674	761
P50570	P15498	762
P50570	Q9BX66	763
Q9BX66	P00519	763
P22681	P27986	764
P22681	P19174	765
P22681	P12931	766
P22681	P46108	767
P22681	P06241	768
P22681	Q07890	769
P22681	P08631	770
P22681	P21860	771
P22681	Q15303	772
P22681	P43403	773
P22681	P00533	774
P22681	P10721	775
P22681	P35222	776
P22681	P63104	777
P22681	P16871	778
P22681	Q16665	779
Q16665	Q09472	779
P22681	P52333	780
P22681	P29353	781
P22681	O00459	782
P22681	P23458	783
P22681	Q06124	784
P22681	P17181	785
P22681	P16471	786
P22681	P15260	787
P22681	P14784	788
P22681	P40189	789
P22681	O60674	790
P22681	P26992	791
P22681	P48551	792
P22681	P38484	793
P22681	P46109	794
P22681	P29597	795
P22681	P31946	796
P31946	P00519	796
P22681	P27348	797
P22681	Q9Y5K6	798
P22681	P15498	799
P42224	P55899	800
P55899	P42224	800
P16871	Q9HC73	801
Q9HC73	P16871	801
P16871	P31785	802
P31785	P27986	802
P42224	O60684	803
O60684	P42224	803
P42224	P21246	804
P21246	P42224	804
P62258	O43524	805
P45983	P19419	806
O00220	Q14790	807
Q14790	P27986	807
Q14790	P27361	808
Q14790	O15111	809
Q14790	O14920	810
Q14790	P28482	811
Q14790	Q16539	812
Q16539	O43524	812
Q04206	Q92831	813
Q92831	Q09472	813
P42229	P10828	814
P10828	P42229	814
P42229	P10276	815
P10276	P42229	815
Q92793	P42224	816
Q92793	P51692	817
P24941	Q09472	818
Q09472	P00519	819
Q09472	P42229	820
Q09472	P42224	821
Q09472	P51692	822
Q09472	O75030	823
Q04206	O15524	824
Q04206	P04637	825
Q04206	P40763	826
Q04206	Q13547	827
Q04206	P18146	828
Q04206	P16871	829
Q04206	Q92793	830
Q04206	P30153	831
P30153	O43524	831
Q04206	Q9UN86	832
Q9UN86	P00519	832
Q04206	Q04917	833
Q04917	P00519	833
Q04206	P27348	834
Q04206	Q00403	835
Q00403	Q09472	835
Q04206	Q92985	836
Q92985	Q09472	836
Q04206	Q9Y6X2	837
Q9Y6X2	P42229	837
Q04206	P67775	838
P67775	O43524	838
Q04206	Q13469	839
Q13469	P42229	839
Q04206	Q8WTS6	840
Q8WTS6	O43524	840
Q04206	P13500	841
P13500	P42224	841
Q92835	P08631	842
Q92835	P10721	843
Q92835	Q99704	844
Q92835	P52333	845
Q92835	P29353	846
Q92835	O00459	847
Q92835	P23458	848
Q92835	Q06124	849
P52333	P27986	850
P52333	P19174	851
P52333	O14543	852
P52333	P21860	853
P52333	P10721	854
P52333	P40763	855
P52333	P16871	856
P52333	O00459	857
P52333	P23458	858
P52333	Q06124	859
P52333	P14784	860
P52333	P52630	861
P52630	P42224	861
P52333	P20963	862
P52333	Q15464	863
Q15464	P00519	863
P29353	P27986	864
P29353	P19174	865
P29353	P12931	866
P29353	Q07890	867
P29353	Q99704	868
P29353	P63104	869
P29353	O00459	870
P29353	Q06124	871
P29353	P14784	872
P29353	P40189	873
P29353	P46109	874
P29353	P20963	875
P29353	Q05655	876
P29353	Q13905	877
Q13588	P06241	878
Q13588	P10721	879
Q13588	P29353	880
Q96B97	P08631	881
Q96B97	P00533	882
Q96B97	P10721	883
Q96B97	P50570	884
Q96B97	Q9ULH1	885
P19235	P62993	886
P19235	Q92835	887
P19235	Q13588	888
P19235	P08575	889
P08575	P06241	889
P19235	P23467	890
P23467	P00533	890
P19235	Q12913	891
P19235	P16885	892
P16885	Q08209	892
P19235	Q16827	893
Q16827	P04626	893
P19235	P23470	894
P23470	P04626	894
O00459	P27986	895
O00459	P19174	896
O00459	Q07890	897
O00459	P00533	898
O00459	Q99704	899
O00459	P40763	900
O00459	P63104	901
O00459	P50570	902
O00459	P46531	903
O00459	P29353	904
O00459	Q06124	905
O00459	Q9Y243	906
O00459	P31946	907
O00459	P31749	908
O00459	P31751	909
P23458	P27986	910
P23458	O14543	911
P23458	O15524	912
P23458	P40763	913
P23458	P38398	914
P23458	P16871	915
P23458	P29353	916
P23458	O00459	917
P23458	Q06124	918
P23458	P14784	919
P23458	O60674	920
P23458	P48551	921
P23458	P52630	922
P23458	Q15464	923
Q06124	P27986	924
Q06124	P12931	925
Q06124	O14543	926
Q06124	Q15303	927
Q06124	P00533	928
Q06124	P10721	929
Q06124	P04626	930
Q06124	P27361	931
Q06124	P40763	932
Q06124	P29353	933
Q06124	O00459	934
Q06124	O15111	935
Q06124	P16471	936
Q06124	P40189	937
Q06124	P46109	938
Q06124	P28482	939
Q06124	P15498	940
Q06124	P32239	941
P32927	P05771	942
P05771	P19174	942
P05771	P12931	943
P05771	P00533	944
P05771	P10721	945
P05771	P27361	946
P05771	O15111	947
P05771	O14920	948
P05771	P28482	949
P05771	P17612	950
P05771	P22694	951
P22694	Q09472	951
P05771	P51817	952
P51817	Q09472	952
P05771	P22612	953
P22612	Q09472	953
P30153	P42224	954
P42229	P01236	955
P01236	P42229	955
P42229	P27986	956
P42229	P12931	957
P42229	P46108	958
P42229	P40763	959
P42229	P16871	960
P42229	Q92793	961
P42229	P19793	962
P42229	O00459	963
P42229	Q06124	964
P42229	P23284	965
P23284	P42229	965
P42229	P16471	966
P42229	P14784	967
P42229	P46109	968
P42229	P03372	969
P42229	P10242	970
P10242	Q09472	970
P42229	P18031	971
P42229	P67775	972
P42229	Q13469	973
P42229	Q13287	974
P42229	P60484	975
P60484	P42229	975
P42229	P20963	976
P42229	Q99490	977
Q99490	P42229	977
P42229	Q9UGK3	978
Q9UGK3	P42229	978
P42229	Q9HC77	979
Q9HC77	P42229	979
Q9HC73	O60674	980
P32927	P26951	981
P26951	P16333	981
P26951	P27986	982
P26951	P19174	983
P26951	P06241	984
P26951	P52333	985
P26951	O00459	986
P26951	P23458	987
P26951	O60674	988
P26951	P29597	989
P31785	P16871	990
P31785	P52333	991
