#tail	head	KSP index
P56704	Q9UP38	338
P56704	Q14332	339
P56704	O00144	340
P56704	Q13467	341
P56704	Q9ULW2	342
P56704	O60353	343
O00213	P00533	344
P48729	Q13469	345
Q9UBE8	P37231	346
Q9UBE8	Q9NQB0	347
Q9UBE8	P15884	348
Q9UBE8	Q9P2D1	349
Q9UBE8	Q9UJU2	350
O00512	P15884	351
Q9UJU2	P35222	352
Q9H461	P50148	353
Q9H461	O75197	354
Q9H461	Q00722	355
Q9H461	Q15147	356
Q9H461	Q01970	357
Q9H461	Q9NQ66	358
Q9H461	P09471	359
Q9H461	P34925	360
Q9H461	Q2MKA7	361
Q9H461	Q9BXY4	362
O75084	P50148	363
O75084	Q00722	364
O75084	Q15147	365
O75084	Q01970	366
O75084	Q9NQ66	367
O75084	P09471	368
Q9UP38	P50148	369
Q9UP38	Q00722	370
Q9UP38	Q15147	371
Q9UP38	Q01970	372
Q9UP38	Q9NQ66	373
Q9UP38	P09471	374
Q9UP38	Q07954	375
Q2MKA7	Q9H461	376
Q14526	Q9NQB0	377
Q9Y2T1	P25054	378
Q9Y4X0	O75581	379
Q9Y4X0	Q9Y2T1	380
Q14332	P50148	381
Q14332	Q00722	382
Q14332	Q15147	383
Q14332	Q01970	384
Q14332	Q9NQ66	385
Q14332	P09471	386
Q14332	Q01974	387
O00144	P50148	388
O00144	Q00722	389
O00144	Q15147	390
O00144	Q01970	391
O00144	Q9NQ66	392
O00144	P09471	393
Q13467	P50148	394
Q13467	Q00722	395
Q13467	Q15147	396
Q13467	Q01970	397
Q13467	Q9NQ66	398
Q13467	P09471	399
Q13467	Q01974	400
Q9ULW2	P50148	401
Q9ULW2	Q00722	402
Q9ULW2	Q15147	403
Q9ULW2	Q01970	404
Q9ULW2	Q9NQ66	405
Q9ULW2	P09471	406
Q13761	Q9NQB0	407
P98082	P27986	408
P98082	P36897	409
P98082	Q15796	410
P98082	P84022	411
P98082	P37173	412
P98082	Q92997	413
P98082	O15169	414
P98082	O75581	415
Q01974	P04628	416
Q01974	P56704	417
Q9BXY4	Q9H461	418
Q01973	P41221	419
Q01973	P56703	420
P49789	Q9UJU2	421
O00570	P35222	422
Q9Y230	P15923	423
Q07954	P61981	424
P61981	P27986	424
P61981	P00519	425
P61981	P08069	426
P61981	P31947	427
P31947	P25054	427
P61981	P46937	428
P61981	Q9H307	429
Q9H307	Q13363	429
P13569	O14745	430
P31946	Q8TEW0	431
Q8TEW0	P35222	431
Q01970	Q8TEW0	432
Q9NQ66	Q8TEW0	433
Q13485	Q9NQB0	434
P09471	O15264	435
O15264	Q13469	435
P31946	Q96B36	436
Q96B36	P37231	436
P09471	Q15759	437
Q15759	Q13469	437
P09471	Q16539	438
Q16539	Q13469	438
P09471	P53778	439
P53778	Q13469	439
P09471	P45983	440
P56705	O75581	441
P35222	Q92597	442
Q92597	P35222	442
P35222	Q15596	443
Q15596	P35222	443
P35222	Q99623	444
Q99623	P35222	444
P35222	Q8TEW0	445
P13569	P12830	446
P13569	P50402	447
P98082	P13569	448
P35222	P35637	449
P35637	P35222	449
P61981	Q8N122	450
Q8N122	P37231	450
P61981	Q92597	451
P61981	Q8TEW0	452
O75084	Q9NRR5	453
Q9NRR5	Q13526	453
Q9NRR5	Q06455	454
Q06455	P15923	454
Q9NRR5	O75084	455
Q06455	P15884	456
P35222	Q13363	457
Q01974	O43318	458
P09471	P45984	459
P45984	P35222	459
O14640	P15153	460
P15153	Q15797	460
O14641	P15153	461
Q92997	P15153	462
P31946	Q13309	463
Q13309	P15923	463
O14641	P46531	464
Q92997	P46531	465
P31946	P49674	466
O75197	O15198	467
O15198	Q13485	467
Q07954	P12757	468
P12757	Q15796	468
O14640	Q04721	469
Q04721	Q15797	469
O75084	Q9UMX0	470
Q9UMX0	P55036	470
P55036	P15923	470
P58335	Q15796	471
P98082	Q9HAU4	472
Q9HAU4	Q15797	472
P12757	P84022	473
P12757	Q13485	474
P12757	Q9HAU4	475
P12757	Q09472	476
Q9UMX0	P49768	477
P49768	P35222	477
O75197	Q9NPG1	478
O75197	Q9ULV1	479
O75197	O75084	480
O75197	Q9UP38	481
O75197	Q14332	482
O75197	O00144	483
O75197	Q13467	484
O75197	Q9ULW2	485
O75197	O60353	486
Q92997	P25054	487
Q9NPG1	O75581	488
O75581	Q9NPG1	489
O75581	Q9ULV1	490
O75581	O75084	491
O75581	Q14332	492
O75581	O00144	493
O75581	Q13467	494
O75581	Q9ULW2	495
O75581	O60353	496
O75084	O75581	497
Q14332	O75581	498
O00144	O75581	499
Q13467	O75581	500
Q9ULW2	O75581	501
P61981	P22681	502
P61981	P49674	503
P35222	P45984	504
Q01973	P01138	505
P01138	Q16620	505
P01138	P04629	506
P61981	Q12778	507
Q12778	P35222	507
P12757	O43318	508
Q9UMX0	P42345	509
P42345	P37231	509
P61981	O75533	510
O75533	Q15797	510
O75581	P62987	511
P62987	Q15797	511
O75581	P62979	512
P62979	Q15797	512
P01138	P08581	513
P08581	P35222	513
P01138	P08069	514
P01138	P00533	515
P31946	Q53ET0	516
Q53ET0	P31749	516
Q53ET0	P31751	517
P10275	P27986	518
P10275	P49023	519
P10275	P00533	520
P10275	P12956	521
P12956	Q9NQB0	521
P10275	P06400	522
P06400	P37231	522
P10275	Q13547	523
P10275	P38398	524
P38398	Q13363	524
P10275	P84022	525
P10275	P49841	526
P10275	Q9UER7	527
Q9UER7	Q9NQB0	527
P10275	Q92831	528
Q92831	Q15797	528
P10275	P13010	529
P13010	Q9NQB0	529
P10275	P31749	530
P10275	Q9UNE7	531
Q9UNE7	Q15797	531
P10275	P05412	532
P05412	P35222	532
P10275	P09874	533
P09874	Q9NQB0	533
P16333	P00519	534
P16333	P21860	535
P21860	P35222	535
P16333	Q13153	536
Q13153	Q13363	536
P16333	Q16620	537
P16333	P38398	538
P16333	Q9UKE5	539
P16333	P22681	540
P16333	P47928	541
P47928	Q9NQB0	541
P27986	P62993	542
P27986	P00519	543
P27986	P00533	544
P27986	P36897	545
P27986	P63104	546
P27986	P38398	547
P27986	P49841	548
P27986	P19793	549
P19793	P37231	549
P27986	P37173	550
P27986	P46531	551
P27986	P42229	552
P42229	Q13469	552
P27986	P31749	553
P27986	P42336	554
P27986	P31751	555
P27986	P47928	556
P62993	P27986	557
P62993	P06241	558
P62993	P00533	559
P62993	P12956	560
P62993	Q9Y230	561
P62993	P27361	562
P62993	Q13153	563
P62993	P63104	564
P62993	P84022	565
P62993	P22681	566
P62993	P28482	567
P62993	Q05209	568
P62993	P18031	569
P62993	Q9ULV8	570
Q9ULV8	P35222	570
P62993	P16298	571
P16298	Q13469	571
P62993	Q08209	572
Q08209	Q13469	572
P62993	P46940	573
P46940	P35222	573
P62993	Q13191	574
Q13191	P35222	574
P62993	P47928	575
P00519	P16333	576
P00519	P27986	577
P00519	P62993	578
P00519	P06241	579
P00519	P21860	580
P00519	Q15303	581
Q15303	P35222	581
P00519	P00533	582
P00519	P04626	583
P00519	P06400	584
P00519	P63104	585
P00519	P22681	586
P00519	P98161	587
P00519	Q09472	588
P00519	P42229	589
P00519	P31947	590
P00519	P51692	591
P51692	Q13469	591
P00519	P18031	592
P00519	Q9ULV8	593
P00519	P05412	594
P00519	Q08209	595
P00519	Q13191	596
P00519	P15941	597
P12931	P10275	598
P12931	P27986	599
P12931	P62993	600
P12931	P00519	601
P12931	P21860	602
P12931	P00533	603
P12931	P22681	604
P12931	P37173	605
P12931	O15111	606
P12931	O14920	607
P12931	P42229	608
P12931	P18031	609
P12931	P31749	610
P12931	P42336	611
P12931	P47928	612
P12931	P33151	613
P12931	Q13761	614
P12931	P15941	615
P06241	P27986	616
P06241	P62993	617
P06241	P00519	618
P06241	Q16620	619
P06241	P98161	620
P06241	P42336	621
P08069	P27986	622
P08069	P27361	623
P08069	P63104	624
P08069	P28482	625
P08069	P18031	626
P08069	P42336	627
P49023	P10275	628
P49023	P18206	629
P49023	P08575	630
P49023	P23467	631
P49023	Q05209	632
P49023	Q12913	633
P49023	Q16827	634
P49023	P23470	635
P00533	P10275	636
P00533	P16333	637
P00533	P27986	638
P00533	P62993	639
P00533	P00519	640
P00533	P12931	641
P00533	P21860	642
P00533	P04626	643
P00533	P27361	644
P00533	Q13153	645
P00533	P63104	646
P00533	P12830	647
P00533	P22681	648
P00533	P17252	649
P00533	P42229	650
P00533	P31947	651
P00533	P28482	652
P00533	P51692	653
P00533	P08575	654
P00533	P23467	655
P00533	P18031	656
P00533	Q12913	657
P00533	P31749	658
P00533	Q9ULV8	659
P00533	P42336	660
P00533	P46940	661
P00533	Q13191	662
P31946	Q92574	663
Q92574	P63104	663
Q92574	P49841	664
P04626	P27986	665
P04626	P62993	666
P04626	P00519	667
P04626	P21860	668
P04626	Q15303	669
P04626	P00533	670
P04626	P27361	671
P04626	P28482	672
P04626	P08575	673
P04626	P23467	674
P04626	Q05209	675
P04626	Q12913	676
P04626	P42336	677
P04626	P46940	678
P04626	Q16827	679
P04626	P23470	680
P04626	P16591	681
P16591	P35222	681
Q9Y230	P62993	682
Q9Y230	Q9Y265	683
Q9Y265	P35222	683
Q9Y230	Q13547	684
Q9Y230	P63104	685
Q9Y230	P19838	686
P27361	P10275	687
P27361	Q15796	688
P27361	P84022	689
P27361	Q13485	690
P27361	Q13501	691
Q13501	Q15797	691
P27361	P19793	692
P27361	Q04206	693
Q04206	Q13469	693
P27361	P28482	694
P27361	P19838	695
P27361	P08575	696
P27361	P23467	697
P27361	Q12913	698
P27361	P01100	699
P27361	P05412	700
P27361	Q15583	701
Q15583	Q13363	701
P27361	O75030	702
O75030	Q9UJU2	702
P27361	Q16827	703
P27361	P23470	704
P31946	P46527	705
P46527	P62993	705
P46527	P12931	706
P46527	Q00534	707
Q00534	P35222	707
P46527	P24941	708
O15169	P62136	709
P62136	P10275	709
P62136	P27361	710
P62136	P06400	711
P62136	P12830	712
P62136	P24941	713
P62136	O15169	714
P62136	P28482	715
P62136	P63208	716
P63208	P15923	716
P62136	P31749	717
P62136	P46937	718
Q16620	P16333	719
Q16620	P62993	720
Q16620	P06241	721
Q16620	Q13501	722
Q16620	P19022	723
Q16620	P10586	724
P10586	P35222	724
P36897	P27986	725
P36897	P63104	726
P36897	Q15796	727
P36897	P84022	728
P36897	Q13485	729
P36897	Q13501	730
P36897	Q9UER7	731
P36897	P37173	732
P36897	O15169	733
P36897	O15105	734
P36897	O43541	735
O43541	Q15797	735
P19838	Q15306	736
Q15306	Q13469	736
Q13547	P10275	737
Q13547	Q9Y230	738
Q13547	P06400	739
Q13547	Q01094	740
Q01094	P37231	740
Q13547	Q15796	741
Q13547	Q13485	742
Q13547	Q92769	743
Q92769	Q13363	743
Q13547	Q04206	744
Q13547	P19838	745
Q13547	Q15583	746
Q13547	Q06455	747
Q13547	P17542	748
P17542	P15923	748
P35222	P24385	749
P24385	P10275	749
P35222	P01106	750
P01106	P12956	750
P35222	Q92793	751
Q92793	P10275	751
Q09472	P18146	752
P18146	Q13469	752
P24385	Q00534	753
P24385	P06400	754
P24385	Q13547	755
P24385	P24941	756
P63104	P27986	757
P63104	P62993	758
P63104	P00519	759
P63104	P08069	760
P63104	P00533	761
P63104	Q9Y230	762
P63104	Q9Y265	763
P63104	P36897	764
P63104	P22681	765
P63104	P49841	766
P63104	P18206	767
P63104	P31947	768
P63104	P31749	769
P63104	P46937	770
P63104	O95644	771
O95644	Q13469	771
P63104	P46940	772
P63104	Q13191	773
O14641	P61586	774
P61586	P49023	774
P61586	P45983	775
P61586	O14641	776
O14640	P60763	777
P60763	P10275	777
P60763	Q13153	778
P60763	P45983	779
P60763	P46940	780
P15153	Q13153	781
P15153	P45983	782
P15153	P46940	783
O14640	P63000	784
P63000	P27986	784
P63000	P27361	785
P63000	Q13153	786
P63000	O15264	787
P63000	P45983	788
P63000	P17252	789
P63000	P28482	790
P63000	Q15759	791
P63000	Q16539	792
P63000	P53778	793
P63000	P46940	794
P01106	Q9Y230	795
P01106	Q9Y265	796
P01106	P38398	797
P01106	Q15796	798
P01106	P84022	799
P01106	Q04206	800
P31946	Q9UQC2	801
Q9UQC2	P27986	801
Q9UQC2	P62993	802
Q9UQC2	P12931	803
Q9UQC2	P00533	804
Q9UQC2	P27361	805
Q9UQC2	P28482	806
Q9UQC2	P31749	807
Q9UQC2	P42336	808
Q9UQC2	Q08209	809
P37231	Q9P2D1	810
Q9UKE5	P16333	811
P49841	Q13418	812
Q13418	P25054	812
Q13526	Q9UER7	813
Q13526	P68400	814
P12830	P00533	815
P12830	P35221	816
P12830	P49768	817
P31946	Q07021	818
Q07021	P27361	818
Q07021	O14920	819
Q07021	P17252	820
Q07021	P28482	821
Q07021	P19838	822
Q15796	P36894	823
P36894	Q15797	823
Q15796	Q13547	824
Q15796	P84022	825
Q15796	Q13485	826
Q15796	Q9HAU4	827
Q15796	Q13501	828
Q15796	O14640	829
Q15796	Q92831	830
Q15796	Q09472	831
Q15796	O15169	832
Q15796	O15111	833
Q15796	O75448	834
O75448	Q15797	834
Q15796	Q96RN5	835
Q96RN5	Q15797	835
Q15796	O75586	836
O75586	Q15797	836
Q15796	Q13873	837
Q13873	Q15797	837
Q15796	Q96RT1	838
Q15796	P37275	839
P37275	Q13363	839
Q15796	P05412	840
Q15796	O00238	841
O00238	Q15797	841
Q15796	Q15583	842
P84022	P10275	843
P84022	P62993	844
P84022	P38398	845
P84022	P36894	846
P84022	Q15796	847
P84022	Q13485	848
P84022	Q9HAU4	849
P84022	Q13501	850
P84022	O14640	851
P84022	Q92831	852
P84022	Q09472	853
P84022	P46531	854
P84022	O15169	855
P84022	Q9HCE7	856
Q9HCE7	Q15797	856
P84022	Q96RN5	857
P84022	Q13873	858
P84022	Q96RT1	859
P84022	P37275	860
P84022	Q9Y297	861
P84022	P01100	862
P84022	P05412	863
P84022	O00238	864
P84022	Q9Y2T1	865
P84022	Q13761	866
Q13485	Q13547	867
Q13485	Q15796	868
Q13485	P84022	869
Q13485	Q13501	870
Q13485	O14640	871
Q13485	Q09472	872
Q13485	Q96RN5	873
Q13485	Q96RT1	874
Q13485	Q9Y297	875
Q13485	P01100	876
Q13485	P05412	877
Q13485	Q15583	878
Q13485	Q13761	879
P31946	P07437	880
P07437	P63104	880
P07437	O15111	881
P07437	O14920	882
P07437	P19838	883
P22681	P16333	884
P22681	P27986	885
P22681	P62993	886
P22681	P12931	887
P22681	P06241	888
P22681	P08069	889
P22681	P21860	890
P22681	Q15303	891
P22681	P00533	892
P22681	P63104	893
P22681	P08581	894
P22681	P04629	895
P22681	P08575	896
P22681	P23467	897
P22681	Q12913	898
P22681	Q13191	899
P22681	Q16827	900
P22681	P23470	901
P49841	P10275	902
P49841	P63104	903
P49841	O15169	904
P49841	P19838	905
P49841	P18031	906
P49841	Q9Y297	907
P49841	P08151	908
P49841	P10070	909
P10070	Q15797	909
P49841	O95644	910
P49841	Q9Y2T1	911
P49841	O95996	912
P49841	P15941	913
O15169	Q13233	914
Q13233	P62993	914
Q13233	Q9Y230	915
Q13233	O15264	916
Q13233	P45983	917
Q13233	Q04206	918
Q13233	O15169	919
Q13233	O15111	920
Q13233	O14920	921
Q13233	Q15759	922
Q13233	P19838	923
Q13233	Q16539	924
Q13233	P53778	925
P31946	P16144	926
P16144	P27986	926
P16144	P06241	927
P16144	P00533	928
P16144	P04626	929
P16144	P08581	930
P16144	Q96RT1	931
P16144	P42336	932
P31946	P08238	933
P08238	P10275	933
P08238	P62993	934
P08238	P63104	935
P08238	O43318	936
P08238	O15111	937
P08238	O14920	938
P08238	P19838	939
P08238	P31749	940
P08238	Q9UNE7	941
O00213	P05067	942
P05067	P62993	942
P05067	P63104	943
P05067	P45983	944
P31749	Q15047	945
Q15047	P37231	945
Q15047	Q9P2D1	946
P31946	Q71U36	947
Q71U36	P63104	947
P31946	P27448	948
P27448	P63104	948
P27448	P31947	949
P18206	P49023	950
P18206	P63104	951
P18206	P26232	952
P18206	Q9UI47	953
P18206	P35221	954
P98161	P00519	955
P98161	P06241	956
P50148	Q00722	957
P50148	Q15147	958
P50148	Q01970	959
P50148	Q9NQ66	960
O14640	Q9UM47	961
Q9UM47	P16333	961
O14640	Q92837	962
O14640	Q9BTU6	963
Q9BTU6	O14640	963
O14640	Q9Y4D1	964
Q9Y4D1	P12931	964
O14640	Q8TAA9	965
Q8TAA9	O14640	965
O14640	Q9ULK5	966
Q9ULK5	O14640	966
O14640	Q96MT3	967
Q96MT3	O14640	967
O14640	O14986	968
O14986	O14640	968
O14640	Q8IW93	969
Q8IW93	O14640	969
O14640	P48730	970
P48730	O14640	970
O14640	Q9NR80	971
Q9NR80	P49841	971
O14640	Q14397	972
Q14397	P49841	972
O14640	Q7Z3G6	973
Q7Z3G6	O14640	973
P45983	P84022	974
P45983	Q04206	975
P45983	P19838	976
P45983	P01100	977
P45983	P05412	978
P45983	O95644	979
P31946	O14744	980
O14744	P63104	980
O14744	Q01094	981
P31946	Q99759	982
Q99759	Q9Y230	982
Q99759	Q9Y265	983
Q99759	P63104	984
Q99759	P38398	985
Q99759	O43318	986
Q99759	Q04206	987
Q99759	O15111	988
Q99759	O14920	989
Q99759	Q9UNE7	990
Q99759	P46940	991
Q99759	Q14160	992
Q14160	P25054	992
O43318	P27361	993
O43318	O15264	994
O43318	P45983	995
O43318	Q04206	996
O43318	O15111	997
